sample_index,true_label,predicted_intent,is_correct,keyword_hit,matched_emergency_terms,matched_movement_terms,parse_reason,false_action_from_unknown,asr_failed
500,emergency,unknown,0,0,,,no_rule_hit,0,0
501,unknown,unknown,1,0,,,no_rule_hit,0,0
502,unknown,unknown,1,0,,,no_rule_hit,0,0
503,movement,unknown,0,0,,,no_rule_hit,0,0
504,movement,movement,1,1,,follow,movement_match,0,0
505,movement,unknown,0,0,,,no_rule_hit,0,0
506,emergency,unknown,0,0,,,no_rule_hit,0,0
507,unknown,unknown,1,0,,,no_rule_hit,0,0
508,movement,unknown,0,0,,,no_rule_hit,0,0
509,emergency,unknown,0,0,,,no_rule_hit,0,0
510,unknown,unknown,1,0,,,no_rule_hit,0,0
511,unknown,unknown,1,0,,,no_rule_hit,0,0
512,movement,unknown,0,0,,,no_rule_hit,0,0
513,movement,unknown,0,0,,,no_rule_hit,0,0
514,emergency,unknown,0,0,,,no_rule_hit,0,0
515,movement,unknown,0,0,,,no_rule_hit,0,0
516,movement,unknown,0,0,,,no_rule_hit,0,0
517,emergency,unknown,0,0,,,no_rule_hit,0,0
518,movement,unknown,0,0,,,no_rule_hit,0,0
519,unknown,unknown,1,0,,,no_rule_hit,0,0
520,movement,unknown,0,0,,,no_rule_hit,0,0
521,unknown,unknown,1,0,,,no_rule_hit,0,0
522,unknown,unknown,1,0,,,no_rule_hit,0,0
523,emergency,unknown,0,0,,,no_rule_hit,0,0
524,movement,unknown,0,0,,,no_rule_hit,0,0
525,emergency,unknown,0,0,,,no_rule_hit,0,0
526,emergency,unknown,0,0,,,no_rule_hit,0,0
527,emergency,unknown,0,0,,,no_rule_hit,0,0
528,movement,movement,1,1,,right,movement_match,0,0
529,emergency,unknown,0,0,,,no_rule_hit,0,0
530,emergency,emergency,1,1,yes,,emergency_precedence,0,0
531,unknown,unknown,1,0,,,no_rule_hit,0,0
532,movement,movement,1,1,,left,movement_match,0,0
533,movement,unknown,0,0,,,no_rule_hit,0,0
534,movement,unknown,0,0,,,no_rule_hit,0,0
535,emergency,unknown,0,0,,,no_rule_hit,0,0
536,movement,unknown,0,0,,,no_rule_hit,0,0
537,emergency,unknown,0,0,,,no_rule_hit,0,0
538,unknown,unknown,1,0,,,no_rule_hit,0,0
539,emergency,unknown,0,0,,,no_rule_hit,0,0
540,movement,unknown,0,0,,,no_rule_hit,0,0
541,movement,unknown,0,0,,,no_rule_hit,0,0
542,movement,unknown,0,0,,,no_rule_hit,0,0
543,movement,unknown,0,0,,,no_rule_hit,0,0
544,unknown,unknown,1,0,,,no_rule_hit,0,0
545,unknown,unknown,1,0,,,no_rule_hit,0,0
546,unknown,unknown,1,0,,,no_rule_hit,0,0
547,unknown,unknown,1,0,,,no_rule_hit,0,0
548,emergency,unknown,0,0,,,no_rule_hit,0,0
549,movement,unknown,0,0,,,no_rule_hit,0,0
550,movement,unknown,0,0,,,no_rule_hit,0,0
551,unknown,unknown,1,0,,,no_rule_hit,0,0
552,unknown,unknown,1,0,,,no_rule_hit,0,0
553,emergency,unknown,0,0,,,no_rule_hit,0,0
554,emergency,emergency,1,1,yes,,emergency_precedence,0,0
555,unknown,unknown,1,0,,,no_rule_hit,0,0
556,unknown,unknown,1,0,,,no_rule_hit,0,0
557,movement,unknown,0,0,,,no_rule_hit,0,0
558,movement,unknown,0,0,,,no_rule_hit,0,0
559,movement,unknown,0,0,,,no_rule_hit,0,0
560,unknown,unknown,1,0,,,no_rule_hit,0,0
561,unknown,unknown,1,0,,,no_rule_hit,0,0
562,emergency,unknown,0,0,,,no_rule_hit,0,0
563,movement,unknown,0,0,,,no_rule_hit,0,0
564,unknown,unknown,1,0,,,no_rule_hit,0,0
565,movement,unknown,0,0,,,no_rule_hit,0,0
566,unknown,unknown,1,0,,,no_rule_hit,0,0
567,emergency,unknown,0,0,,,no_rule_hit,0,0
568,emergency,unknown,0,0,,,no_rule_hit,0,0
569,emergency,emergency,1,1,yes,,emergency_precedence,0,0
570,unknown,unknown,1,0,,,no_rule_hit,0,0
571,unknown,unknown,1,0,,,no_rule_hit,0,0
572,movement,unknown,0,0,,,no_rule_hit,0,0
573,unknown,unknown,1,0,,,no_rule_hit,0,0
574,movement,unknown,0,0,,,no_rule_hit,0,0
575,movement,unknown,0,0,,,no_rule_hit,0,0
576,emergency,unknown,0,0,,,no_rule_hit,0,0
577,unknown,unknown,1,0,,,no_rule_hit,0,0
578,emergency,unknown,0,0,,,no_rule_hit,0,0
579,unknown,unknown,1,0,,,no_rule_hit,0,0
580,movement,unknown,0,0,,,no_rule_hit,0,0
581,movement,unknown,0,0,,,no_rule_hit,0,0
582,movement,unknown,0,0,,,no_rule_hit,0,0
583,emergency,emergency,1,1,no,,emergency_precedence,0,0
584,unknown,unknown,1,0,,,no_rule_hit,0,0
585,unknown,unknown,1,0,,,no_rule_hit,0,0
586,movement,movement,1,1,,come on,movement_match,0,0
587,unknown,unknown,1,0,,,no_rule_hit,0,0
588,movement,unknown,0,0,,,no_rule_hit,0,0
589,emergency,unknown,0,0,,,no_rule_hit,0,0
590,movement,unknown,0,0,,,no_rule_hit,0,0
591,unknown,unknown,1,0,,,no_rule_hit,0,0
592,emergency,emergency,1,1,yes,,emergency_precedence,0,0
593,emergency,unknown,0,0,,,no_rule_hit,0,0
594,emergency,unknown,0,0,,,no_rule_hit,0,0
595,movement,unknown,0,0,,,no_rule_hit,0,0
596,unknown,unknown,1,0,,,no_rule_hit,0,0
597,emergency,unknown,0,0,,,no_rule_hit,0,0
598,unknown,unknown,1,0,,,no_rule_hit,0,0
599,movement,unknown,0,0,,,no_rule_hit,0,0
600,movement,unknown,0,0,,,no_rule_hit,0,0
601,emergency,emergency,1,1,backward,,emergency_precedence,0,0
602,movement,unknown,0,0,,,no_rule_hit,0,0
603,emergency,unknown,0,0,,,no_rule_hit,0,0
604,emergency,unknown,0,0,,,no_rule_hit,0,0
605,movement,unknown,0,0,,,no_rule_hit,0,0
606,unknown,unknown,1,0,,,no_rule_hit,0,0
607,movement,unknown,0,0,,,no_rule_hit,0,0
608,unknown,unknown,1,0,,,no_rule_hit,0,0
609,movement,unknown,0,0,,,no_rule_hit,0,0
610,unknown,unknown,1,0,,,no_rule_hit,0,0
611,movement,movement,1,1,,go,movement_match,0,0
612,unknown,unknown,1,0,,,no_rule_hit,0,0
613,emergency,emergency,1,1,no,,emergency_precedence,0,0
614,emergency,unknown,0,0,,,no_rule_hit,0,0
615,emergency,unknown,0,0,,,no_rule_hit,0,0
616,unknown,unknown,1,0,,,no_rule_hit,0,0
617,movement,unknown,0,0,,,no_rule_hit,0,0
618,emergency,unknown,0,0,,,no_rule_hit,0,0
619,emergency,unknown,0,0,,,no_rule_hit,0,0
620,movement,unknown,0,0,,,no_rule_hit,0,0
621,emergency,unknown,0,0,,,no_rule_hit,0,0
622,unknown,unknown,1,0,,,no_rule_hit,0,0
623,emergency,unknown,0,0,,,no_rule_hit,0,0
624,unknown,unknown,1,0,,,no_rule_hit,0,0
625,emergency,unknown,0,0,,,no_rule_hit,0,0
626,emergency,unknown,0,0,,,no_rule_hit,0,0
627,unknown,unknown,1,0,,,no_rule_hit,0,0
628,unknown,unknown,1,0,,,no_rule_hit,0,0
629,unknown,unknown,1,0,,,no_rule_hit,0,0
630,emergency,emergency,1,1,yes,,emergency_precedence,0,0
631,unknown,unknown,1,0,,,no_rule_hit,0,0
632,unknown,unknown,1,0,,,no_rule_hit,0,0
633,emergency,emergency,1,1,no,,emergency_precedence,0,0
634,unknown,unknown,1,0,,,no_rule_hit,0,0
635,emergency,unknown,0,0,,,no_rule_hit,0,0
636,unknown,unknown,1,0,,,no_rule_hit,0,0
637,emergency,unknown,0,0,,,no_rule_hit,0,0
638,emergency,movement,0,1,,go,movement_match,0,0
639,emergency,movement,0,1,,go,movement_match,0,0
640,movement,unknown,0,0,,,no_rule_hit,0,0
641,movement,unknown,0,0,,,no_rule_hit,0,0
642,emergency,unknown,0,0,,,no_rule_hit,0,0
643,movement,unknown,0,0,,,no_rule_hit,0,0
644,emergency,unknown,0,0,,,no_rule_hit,0,0
645,emergency,unknown,0,0,,,no_rule_hit,0,0
646,movement,movement,1,1,,up,movement_match,0,0
647,unknown,unknown,1,0,,,no_rule_hit,0,0
648,unknown,unknown,1,0,,,no_rule_hit,0,0
649,movement,unknown,0,0,,,no_rule_hit,0,0
650,unknown,unknown,1,0,,,no_rule_hit,0,0
651,movement,unknown,0,0,,,no_rule_hit,0,0
652,unknown,unknown,1,0,,,no_rule_hit,0,0
653,movement,unknown,0,0,,,no_rule_hit,0,0
654,emergency,movement,0,1,,back,movement_match,0,0
655,emergency,unknown,0,0,,,no_rule_hit,0,0
656,unknown,unknown,1,0,,,no_rule_hit,0,0
657,movement,unknown,0,0,,,no_rule_hit,0,0
658,emergency,unknown,0,0,,,no_rule_hit,0,0
659,unknown,unknown,1,0,,,no_rule_hit,0,0
660,movement,unknown,0,0,,,no_rule_hit,0,0
661,movement,unknown,0,0,,,no_rule_hit,0,0
662,emergency,unknown,0,0,,,no_rule_hit,0,0
663,movement,movement,1,1,,go,movement_match,0,0
664,movement,unknown,0,0,,,no_rule_hit,0,0
665,movement,unknown,0,0,,,no_rule_hit,0,0
666,emergency,unknown,0,0,,,no_rule_hit,0,0
667,movement,movement,1,1,,on,movement_match,0,0
668,movement,unknown,0,0,,,no_rule_hit,0,0
669,emergency,unknown,0,0,,,no_rule_hit,0,0
670,emergency,unknown,0,0,,,no_rule_hit,0,0
671,unknown,unknown,1,0,,,no_rule_hit,0,0
672,unknown,unknown,1,0,,,no_rule_hit,0,0
673,movement,unknown,0,0,,,no_rule_hit,0,0
674,movement,unknown,0,0,,,no_rule_hit,0,0
675,movement,unknown,0,0,,,no_rule_hit,0,0
676,movement,unknown,0,0,,,no_rule_hit,0,0
677,movement,unknown,0,0,,,no_rule_hit,0,0
678,movement,unknown,0,0,,,no_rule_hit,0,0
679,movement,unknown,0,0,,,no_rule_hit,0,0
680,unknown,unknown,1,0,,,no_rule_hit,0,0
681,unknown,unknown,1,0,,,no_rule_hit,0,0
682,unknown,unknown,1,0,,,no_rule_hit,0,0
683,movement,unknown,0,0,,,no_rule_hit,0,0
684,movement,unknown,0,0,,,no_rule_hit,0,0
685,movement,unknown,0,0,,,no_rule_hit,0,0
686,movement,unknown,0,0,,,no_rule_hit,0,0
687,emergency,unknown,0,0,,,no_rule_hit,0,0
688,unknown,unknown,1,0,,,no_rule_hit,0,0
689,unknown,unknown,1,0,,,no_rule_hit,0,0
690,movement,movement,1,1,,down,movement_match,0,0
691,unknown,unknown,1,0,,,no_rule_hit,0,0
692,movement,unknown,0,0,,,no_rule_hit,0,0
693,movement,unknown,0,0,,,no_rule_hit,0,0
694,unknown,emergency,0,1,no,,emergency_precedence,1,0
695,movement,unknown,0,0,,,no_rule_hit,0,0
696,unknown,unknown,1,0,,,no_rule_hit,0,0
697,unknown,unknown,1,0,,,no_rule_hit,0,0
698,movement,unknown,0,0,,,no_rule_hit,0,0
699,movement,unknown,0,0,,,no_rule_hit,0,0
700,emergency,unknown,0,0,,,no_rule_hit,0,0
701,unknown,unknown,1,0,,,no_rule_hit,0,0
702,movement,movement,1,1,,left,movement_match,0,0
703,movement,unknown,0,0,,,no_rule_hit,0,0
704,emergency,unknown,0,0,,,no_rule_hit,0,0
705,unknown,unknown,1,0,,,no_rule_hit,0,0
706,movement,unknown,0,0,,,no_rule_hit,0,0
707,movement,unknown,0,0,,,no_rule_hit,0,0
708,movement,unknown,0,0,,,no_rule_hit,0,0
709,emergency,unknown,0,0,,,no_rule_hit,0,0
710,movement,movement,1,1,,right,movement_match,0,0
711,unknown,unknown,1,0,,,no_rule_hit,0,0
712,unknown,movement,0,1,,go,movement_match,1,0
713,emergency,unknown,0,0,,,no_rule_hit,0,0
714,emergency,unknown,0,0,,,no_rule_hit,0,0
715,movement,unknown,0,0,,,no_rule_hit,0,0
716,unknown,unknown,1,0,,,no_rule_hit,0,0
717,unknown,unknown,1,0,,,no_rule_hit,0,0
718,movement,unknown,0,0,,,no_rule_hit,0,0
719,unknown,unknown,1,0,,,no_rule_hit,0,0
720,unknown,unknown,1,0,,,no_rule_hit,0,0
721,unknown,unknown,1,0,,,no_rule_hit,0,0
722,unknown,unknown,1,0,,,no_rule_hit,0,0
723,emergency,movement,0,1,,go,movement_match,0,0
724,movement,unknown,0,0,,,no_rule_hit,0,0
725,movement,unknown,0,0,,,no_rule_hit,0,0
726,unknown,unknown,1,0,,,no_rule_hit,0,0
727,unknown,unknown,1,0,,,no_rule_hit,0,0
728,unknown,unknown,1,0,,,no_rule_hit,0,0
729,emergency,unknown,0,0,,,no_rule_hit,0,0
730,movement,unknown,0,0,,,no_rule_hit,0,0
731,emergency,emergency,1,1,wow,,emergency_precedence,0,0
732,unknown,unknown,1,0,,,no_rule_hit,0,0
733,unknown,unknown,1,0,,,no_rule_hit,0,0
734,movement,unknown,0,0,,,no_rule_hit,0,0
735,movement,unknown,0,0,,,no_rule_hit,0,0
736,unknown,unknown,1,0,,,no_rule_hit,0,0
737,movement,unknown,0,0,,,no_rule_hit,0,0
738,unknown,unknown,1,0,,,no_rule_hit,0,0
739,emergency,emergency,1,1,yes,,emergency_precedence,0,0
740,emergency,unknown,0,0,,,no_rule_hit,0,0
741,emergency,unknown,0,0,,,no_rule_hit,0,0
742,unknown,unknown,1,0,,,no_rule_hit,0,0
743,unknown,unknown,1,0,,,no_rule_hit,0,0
744,emergency,unknown,0,0,,,no_rule_hit,0,0
745,unknown,unknown,1,0,,,no_rule_hit,0,0
746,emergency,unknown,0,0,,,no_rule_hit,0,0
747,emergency,unknown,0,0,,,no_rule_hit,0,0
748,unknown,unknown,1,0,,,no_rule_hit,0,0
749,emergency,unknown,0,0,,,no_rule_hit,0,0
750,emergency,emergency,1,1,no,,emergency_precedence,0,0
751,unknown,unknown,1,0,,,no_rule_hit,0,0
752,movement,unknown,0,0,,,no_rule_hit,0,0
753,unknown,unknown,1,0,,,no_rule_hit,0,0
754,unknown,unknown,1,0,,,no_rule_hit,0,0
755,emergency,emergency,1,1,wow,,emergency_precedence,0,0
756,emergency,unknown,0,0,,,no_rule_hit,0,0
757,unknown,unknown,1,0,,,no_rule_hit,0,0
758,movement,unknown,0,0,,,no_rule_hit,0,0
759,unknown,unknown,1,0,,,no_rule_hit,0,0
760,movement,unknown,0,0,,,no_rule_hit,0,0
761,emergency,unknown,0,0,,,no_rule_hit,0,0
762,emergency,unknown,0,0,,,no_rule_hit,0,0
763,emergency,unknown,0,0,,,no_rule_hit,0,0
764,movement,unknown,0,0,,,no_rule_hit,0,0
765,unknown,unknown,1,0,,,no_rule_hit,0,0
766,movement,unknown,0,0,,,no_rule_hit,0,0
767,movement,unknown,0,0,,,no_rule_hit,0,0
768,movement,unknown,0,0,,,no_rule_hit,0,0
769,unknown,unknown,1,0,,,no_rule_hit,0,0
770,unknown,unknown,1,0,,,no_rule_hit,0,0
771,movement,unknown,0,0,,,no_rule_hit,0,0
772,unknown,unknown,1,0,,,no_rule_hit,0,0
773,emergency,unknown,0,0,,,no_rule_hit,0,0
774,movement,unknown,0,0,,,no_rule_hit,0,0
775,unknown,unknown,1,0,,,no_rule_hit,0,0
776,movement,unknown,0,0,,,no_rule_hit,0,0
777,unknown,unknown,1,0,,,no_rule_hit,0,0
778,unknown,unknown,1,0,,,no_rule_hit,0,0
779,emergency,movement,0,1,,back,movement_match,0,0
780,movement,unknown,0,0,,,no_rule_hit,0,0
781,movement,movement,1,1,,right,movement_match,0,0
782,movement,movement,1,1,,go,movement_match,0,0
783,movement,unknown,0,0,,,no_rule_hit,0,0
784,movement,unknown,0,0,,,no_rule_hit,0,0
785,emergency,unknown,0,0,,,no_rule_hit,0,0
786,emergency,unknown,0,0,,,no_rule_hit,0,0
787,emergency,unknown,0,0,,,no_rule_hit,0,0
788,unknown,unknown,1,0,,,no_rule_hit,0,0
789,emergency,unknown,0,0,,,no_rule_hit,0,0
790,unknown,unknown,1,0,,,no_rule_hit,0,0
791,unknown,unknown,1,0,,,no_rule_hit,0,0
792,unknown,unknown,1,0,,,no_rule_hit,0,0
793,unknown,unknown,1,0,,,no_rule_hit,0,0
794,movement,unknown,0,0,,,no_rule_hit,0,0
795,unknown,unknown,1,0,,,no_rule_hit,0,0
796,emergency,unknown,0,0,,,no_rule_hit,0,0
797,movement,unknown,0,0,,,no_rule_hit,0,0
798,emergency,unknown,0,0,,,no_rule_hit,0,0
799,movement,movement,1,1,,go,movement_match,0,0
800,emergency,unknown,0,0,,,no_rule_hit,0,0
801,unknown,unknown,1,0,,,no_rule_hit,0,0
802,unknown,unknown,1,0,,,no_rule_hit,0,0
803,movement,movement,1,1,,go,movement_match,0,0
804,emergency,unknown,0,0,,,no_rule_hit,0,0
805,movement,unknown,0,0,,,no_rule_hit,0,0
806,emergency,unknown,0,0,,,no_rule_hit,0,0
807,movement,unknown,0,0,,,no_rule_hit,0,0
808,unknown,unknown,1,0,,,no_rule_hit,0,0
809,movement,unknown,0,0,,,no_rule_hit,0,0
810,movement,movement,1,1,,right,movement_match,0,0
811,movement,unknown,0,0,,,no_rule_hit,0,0
812,unknown,unknown,1,0,,,no_rule_hit,0,0
813,movement,unknown,0,0,,,no_rule_hit,0,0
814,emergency,unknown,0,0,,,no_rule_hit,0,0
815,emergency,unknown,0,0,,,no_rule_hit,0,0
816,movement,unknown,0,0,,,no_rule_hit,0,0
817,movement,unknown,0,0,,,no_rule_hit,0,0
818,movement,movement,1,1,,go,movement_match,0,0
819,movement,unknown,0,0,,,no_rule_hit,0,0
820,emergency,unknown,0,0,,,no_rule_hit,0,0
821,emergency,unknown,0,0,,,no_rule_hit,0,0
822,unknown,unknown,1,0,,,no_rule_hit,0,0
823,emergency,unknown,0,0,,,no_rule_hit,0,0
824,unknown,unknown,1,0,,,no_rule_hit,0,0
825,unknown,unknown,1,0,,,no_rule_hit,0,0
826,unknown,unknown,1,0,,,no_rule_hit,0,0
827,movement,movement,1,1,,on,movement_match,0,0
828,movement,unknown,0,0,,,no_rule_hit,0,0
829,unknown,unknown,1,0,,,no_rule_hit,0,0
830,movement,unknown,0,0,,,no_rule_hit,0,0
831,movement,unknown,0,0,,,no_rule_hit,0,0
832,movement,unknown,0,0,,,no_rule_hit,0,0
833,movement,unknown,0,0,,,no_rule_hit,0,0
834,emergency,unknown,0,0,,,no_rule_hit,0,0
835,unknown,unknown,1,0,,,no_rule_hit,0,0
836,emergency,unknown,0,0,,,no_rule_hit,0,0
837,emergency,unknown,0,0,,,no_rule_hit,0,0
838,unknown,unknown,1,0,,,no_rule_hit,0,0
839,movement,unknown,0,0,,,no_rule_hit,0,0
840,unknown,movement,0,1,,right,movement_match,1,0
841,emergency,emergency,1,1,yes,,emergency_precedence,0,0
842,movement,unknown,0,0,,,no_rule_hit,0,0
843,movement,unknown,0,0,,,no_rule_hit,0,0
844,unknown,unknown,1,0,,,no_rule_hit,0,0
845,emergency,unknown,0,0,,,no_rule_hit,0,0
846,movement,unknown,0,0,,,no_rule_hit,0,0
847,unknown,unknown,1,0,,,no_rule_hit,0,0
848,movement,unknown,0,0,,,no_rule_hit,0,0
849,unknown,unknown,1,0,,,no_rule_hit,0,0
850,movement,unknown,0,0,,,no_rule_hit,0,0
851,emergency,unknown,0,0,,,no_rule_hit,0,0
852,unknown,unknown,1,0,,,no_rule_hit,0,0
853,movement,unknown,0,0,,,no_rule_hit,0,0
854,emergency,unknown,0,0,,,no_rule_hit,0,0
855,movement,unknown,0,0,,,no_rule_hit,0,0
856,unknown,unknown,1,0,,,no_rule_hit,0,0
857,emergency,unknown,0,0,,,no_rule_hit,0,0
858,movement,unknown,0,0,,,no_rule_hit,0,0
859,movement,unknown,0,0,,,no_rule_hit,0,0
860,unknown,unknown,1,0,,,no_rule_hit,0,0
861,emergency,emergency,1,1,no,,emergency_precedence,0,0
862,unknown,unknown,1,0,,,no_rule_hit,0,0
863,emergency,unknown,0,0,,,no_rule_hit,0,0
864,movement,unknown,0,0,,,no_rule_hit,0,0
865,unknown,unknown,1,0,,,no_rule_hit,0,0
866,emergency,unknown,0,0,,,no_rule_hit,0,0
867,emergency,unknown,0,0,,,no_rule_hit,0,0
868,unknown,unknown,1,0,,,no_rule_hit,0,0
869,unknown,unknown,1,0,,,no_rule_hit,0,0
870,unknown,unknown,1,0,,,no_rule_hit,0,0
871,movement,unknown,0,0,,,no_rule_hit,0,0
872,unknown,unknown,1,0,,,no_rule_hit,0,0
873,movement,unknown,0,0,,,no_rule_hit,0,0
874,movement,unknown,0,0,,,no_rule_hit,0,0
875,unknown,unknown,1,0,,,no_rule_hit,0,0
876,emergency,unknown,0,0,,,no_rule_hit,0,0
877,emergency,unknown,0,0,,,no_rule_hit,0,0
878,movement,unknown,0,0,,,no_rule_hit,0,0
879,emergency,emergency,1,1,backward,,emergency_precedence,0,0
880,emergency,unknown,0,0,,,no_rule_hit,0,0
881,emergency,unknown,0,0,,,no_rule_hit,0,0
882,unknown,unknown,1,0,,,no_rule_hit,0,0
883,movement,unknown,0,0,,,no_rule_hit,0,0
884,unknown,unknown,1,0,,,no_rule_hit,0,0
885,emergency,emergency,1,1,no,,emergency_precedence,0,0
886,movement,unknown,0,0,,,no_rule_hit,0,0
887,emergency,emergency,1,1,no,,emergency_precedence,0,0
888,movement,unknown,0,0,,,no_rule_hit,0,0
889,movement,unknown,0,0,,,no_rule_hit,0,0
890,unknown,unknown,1,0,,,no_rule_hit,0,0
891,unknown,unknown,1,0,,,no_rule_hit,0,0
892,unknown,unknown,1,0,,,no_rule_hit,0,0
893,unknown,unknown,1,0,,,no_rule_hit,0,0
894,unknown,unknown,1,0,,,no_rule_hit,0,0
895,emergency,unknown,0,0,,,no_rule_hit,0,0
896,unknown,unknown,1,0,,,no_rule_hit,0,0
897,unknown,unknown,1,0,,,no_rule_hit,0,0
898,unknown,unknown,1,0,,,no_rule_hit,0,0
899,unknown,unknown,1,0,,,no_rule_hit,0,0
900,movement,unknown,0,0,,,no_rule_hit,0,0
901,emergency,unknown,0,0,,,no_rule_hit,0,0
902,movement,unknown,0,0,,,no_rule_hit,0,0
903,movement,unknown,0,0,,,no_rule_hit,0,0
904,movement,unknown,0,0,,,no_rule_hit,0,0
905,emergency,unknown,0,0,,,no_rule_hit,0,0
906,movement,unknown,0,0,,,no_rule_hit,0,0
907,unknown,unknown,1,0,,,no_rule_hit,0,0
908,unknown,unknown,1,0,,,no_rule_hit,0,0
909,movement,unknown,0,0,,,no_rule_hit,0,0
910,emergency,unknown,0,0,,,no_rule_hit,0,0
911,unknown,unknown,1,0,,,no_rule_hit,0,0
912,movement,unknown,0,0,,,no_rule_hit,0,0
913,movement,unknown,0,0,,,no_rule_hit,0,0
914,unknown,unknown,1,0,,,no_rule_hit,0,0
915,movement,unknown,0,0,,,no_rule_hit,0,0
916,unknown,unknown,1,0,,,no_rule_hit,0,0
917,unknown,unknown,1,0,,,no_rule_hit,0,0
918,movement,movement,1,1,,left,movement_match,0,0
919,movement,unknown,0,0,,,no_rule_hit,0,0
920,movement,unknown,0,0,,,no_rule_hit,0,0
921,unknown,unknown,1,0,,,no_rule_hit,0,0
922,movement,unknown,0,0,,,no_rule_hit,0,0
923,unknown,unknown,1,0,,,no_rule_hit,0,0
924,unknown,unknown,1,0,,,no_rule_hit,0,0
925,emergency,unknown,0,0,,,no_rule_hit,0,0
926,emergency,unknown,0,0,,,no_rule_hit,0,0
927,emergency,unknown,0,0,,,no_rule_hit,0,0
928,movement,unknown,0,0,,,no_rule_hit,0,0
929,movement,unknown,0,0,,,no_rule_hit,0,0
930,unknown,unknown,1,0,,,no_rule_hit,0,0
931,emergency,unknown,0,0,,,no_rule_hit,0,0
932,emergency,emergency,1,1,yes,,emergency_precedence,0,0
933,movement,unknown,0,0,,,no_rule_hit,0,0
934,movement,unknown,0,0,,,no_rule_hit,0,0
935,emergency,emergency,1,1,no,,emergency_precedence,0,0
936,emergency,unknown,0,0,,,no_rule_hit,0,0
937,movement,unknown,0,0,,,no_rule_hit,0,0
938,emergency,unknown,0,0,,,no_rule_hit,0,0
939,unknown,unknown,1,0,,,no_rule_hit,0,0
940,movement,movement,1,1,,go,movement_match,0,0
941,unknown,unknown,1,0,,,no_rule_hit,0,0
942,emergency,unknown,0,0,,,no_rule_hit,0,0
943,emergency,unknown,0,0,,,no_rule_hit,0,0
944,emergency,unknown,0,0,,,no_rule_hit,0,0
945,unknown,unknown,1,0,,,no_rule_hit,0,0
946,unknown,unknown,1,0,,,no_rule_hit,0,0
947,unknown,unknown,1,0,,,no_rule_hit,0,0
948,unknown,unknown,1,0,,,no_rule_hit,0,0
949,emergency,emergency,1,1,yes,,emergency_precedence,0,0
950,emergency,unknown,0,0,,,no_rule_hit,0,0
951,unknown,unknown,1,0,,,no_rule_hit,0,0
952,unknown,unknown,1,0,,,no_rule_hit,0,0
953,movement,unknown,0,0,,,no_rule_hit,0,0
954,movement,unknown,0,0,,,no_rule_hit,0,0
955,unknown,unknown,1,0,,,no_rule_hit,0,0
956,movement,unknown,0,0,,,no_rule_hit,0,0
957,movement,unknown,0,0,,,no_rule_hit,0,0
958,emergency,unknown,0,0,,,no_rule_hit,0,0
959,unknown,unknown,1,0,,,no_rule_hit,0,0
960,movement,unknown,0,0,,,no_rule_hit,0,0
961,unknown,unknown,1,0,,,no_rule_hit,0,0
962,unknown,unknown,1,0,,,no_rule_hit,0,0
963,movement,unknown,0,0,,,no_rule_hit,0,0
964,emergency,unknown,0,0,,,no_rule_hit,0,0
965,emergency,emergency,1,1,no,,emergency_precedence,0,0
966,movement,unknown,0,0,,,no_rule_hit,0,0
967,emergency,unknown,0,0,,,no_rule_hit,0,0
968,movement,unknown,0,0,,,no_rule_hit,0,0
969,unknown,unknown,1,0,,,no_rule_hit,0,0
970,emergency,emergency,1,1,stop,,emergency_precedence,0,0
971,emergency,unknown,0,0,,,no_rule_hit,0,0
972,unknown,unknown,1,0,,,no_rule_hit,0,0
973,emergency,unknown,0,0,,,no_rule_hit,0,0
974,movement,movement,1,1,,go,movement_match,0,0
975,emergency,unknown,0,0,,,no_rule_hit,0,0
976,unknown,unknown,1,0,,,no_rule_hit,0,0
977,emergency,emergency,1,1,yes,,emergency_precedence,0,0
978,emergency,unknown,0,0,,,no_rule_hit,0,0
979,emergency,unknown,0,0,,,no_rule_hit,0,0
980,movement,unknown,0,0,,,no_rule_hit,0,0
981,unknown,unknown,1,0,,,no_rule_hit,0,0
982,unknown,unknown,1,0,,,no_rule_hit,0,0
983,unknown,unknown,1,0,,,no_rule_hit,0,0
984,unknown,unknown,1,0,,,no_rule_hit,0,0
985,unknown,unknown,1,0,,,no_rule_hit,0,0
986,movement,unknown,0,0,,,no_rule_hit,0,0
987,movement,unknown,0,0,,,no_rule_hit,0,0
988,movement,unknown,0,0,,,no_rule_hit,0,0
989,movement,unknown,0,0,,,no_rule_hit,0,0
990,unknown,unknown,1,0,,,no_rule_hit,0,0
991,movement,unknown,0,0,,,no_rule_hit,0,0
992,emergency,unknown,0,0,,,no_rule_hit,0,0
993,emergency,unknown,0,0,,,no_rule_hit,0,0
994,movement,unknown,0,0,,,no_rule_hit,0,0
995,unknown,unknown,1,0,,,no_rule_hit,0,0
996,emergency,emergency,1,1,stop,,emergency_precedence,0,0
