language,dataset_name,sample_id,canonical_label,raw_utterance_text,normalized_utterance_text,english_gloss,lexical_domain_tag,split,include_flag,exclusion_reason
Quechua,quechua,audios/10168.wav,excluded,Ñañaykiwan llamk´aranki,ñañaykiwan llamk ́aranki,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10169.wav,excluded,K'aytuqa nishu wata watallañan kashan,k'aytuqa nishu wata watallañan kashan,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10170.wav,excluded,Chay isankaqa mana aysanayuqmi,chay isankaqa mana aysanayuqmi,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10171.wav,excluded,Sasawi hampi ukhu onqoypaqmi allin,sasawi hampi ukhu onqoypaqmi allin,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10172.wav,emergency,Alberton wañusqa atoqta tarisqa,alberton wañusqa atoqta tarisqa,NA,other,train,1,
Quechua,quechua,audios/10173.wav,excluded,Kaypi suyay niwanku,kaypi suyay niwanku,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10174.wav,excluded,Qayna p'unchawkunan michichaykunaqa wacharun hinaspan ñawinkuta kicharirunkuña,qayna p'unchawkunan michichaykunaqa wacharun hinaspan ñawinkuta kicharirunkuña,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10175.wav,excluded,Ashkha erqekunan kan sichus mana allinta qhawanku chayqa chinkapunkun mana hayk´aqpas tarinkuchu.,ashkha erqekunan kan sichus mana allinta qhawanku chayqa chinkapunkun mana hayk ́aqpas tarinkuchu.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10176.wav,excluded,Sumaq,sumaq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10177.wav,excluded,Sikutaqa phukuspa waqachina,sikutaqa phukuspa waqachina,NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/10178.wav,emergency,Saqesqay hinallan kashan,saqesqay hinallan kashan,NA,other,test,1,
Quechua,quechua,audios/10179.wav,excluded,Llaqtaykimantan hamuni,llaqtaykimantan hamuni,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10180.wav,excluded,Kay wasiqa pusaq pachamanta kichakun,kay wasiqa pusaq pachamanta kichakun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10181.wav,emergency,Chay runaqa supaymi,chay runaqa supaymi,NA,other,train,1,
Quechua,quechua,audios/10182.wav,excluded,T’impuchiy,t’impuchiy,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10183.wav,excluded,Estofadopaqqa rakhu rakhullatan papata sanawriata muyupi kuchuna,estofadopaqqa rakhu rakhullatan papata sanawriata muyupi kuchuna,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10184.wav,excluded,"Kawsaywan sasachakuyqa manan ruway kanchu, ñawpaqtan allin cheqaqtapuni ruwana.","kawsaywan sasachakuyqa manan ruway kanchu, ñawpaqtan allin cheqaqtapuni ruwana.",NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10185.wav,emergency,Yanqan rirani,yanqan rirani,NA,other,train,1,
Quechua,quechua,audios/10186.wav,excluded,Wakin tayta mamakuna takin,wakin tayta mamakuna takin,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10187.wav,excluded,Churakun huk punchuwan,churakun huk punchuwan,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10188.wav,excluded,Ayriway killapi pachamaman mikhuchinchis,ayriway killapi pachamaman mikhuchinchis,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10189.wav,excluded,Mistikunaqa sunkhasapa niraqllapuni kanku,mistikunaqa sunkhasapa niraqllapuni kanku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10190.wav,emergency,"Ch’aki chikchipata mankaman raphillanta qhakuykuy, tulluntaqa wisch’upunki.","ch’aki chikchipata mankaman raphillanta qhakuykuy, tulluntaqa wisch’upunki.",NA,other,train,1,
Quechua,quechua,audios/10191.wav,excluded,Ninri,ninri,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10192.wav,emergency,Apasanqaqa parananpaqmi t’oqonmanta lloqsimun,apasanqaqa parananpaqmi t’oqonmanta lloqsimun,NA,other,test,1,
Quechua,quechua,audios/10193.wav,excluded,Chakmay,chakmay,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10194.wav,excluded,Añanchaykiqa allinmi karan,añanchaykiqa allinmi karan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10195.wav,excluded,Mana qaywisqa lawa mankaqa tiyaruspa rupharunmanmi.,mana qaywisqa lawa mankaqa tiyaruspa rupharunmanmi.,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10196.wav,excluded,llulla,llulla,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10197.wav,excluded,Sapa tuta kanmi runakuna tusuq lloqsinku hinaspa ch´awata ruwanku,sapa tuta kanmi runakuna tusuq lloqsinku hinaspa ch ́awata ruwanku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10198.wav,excluded,Chumpi watutaqa tawa q’aytumantan otaq aswan mas ashkhamantapas q'eshwakunmi,chumpi watutaqa tawa q’aytumantan otaq aswan mas ashkhamantapas q'eshwakunmi,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10199.wav,emergency,¿Pitaq chay t’ikakunatari t´iraran?,¿pitaq chay t’ikakunatari t ́iraran?,NA,other,test,1,
Quechua,quechua,audios/10200.wav,excluded,Wakin sipaskuna purinku,wakin sipaskuna purinku,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10201.wav,excluded,"Sapa p´unchay onqosqa mamanman watukuq risqa, mikhuchisqa, llapan tuta larunpi kasqa.","sapa p ́unchay onqosqa mamanman watukuq risqa, mikhuchisqa, llapan tuta larunpi kasqa.",NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/10202.wav,excluded,Sikutaqa phukuspa waqachina,sikutaqa phukuspa waqachina,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10203.wav,emergency,Umaymi nanawashan,umaymi nanawashan,NA,other,train,1,
Quechua,quechua,audios/10204.wav,excluded,Kay kuchunata pimanpas saqemuy,kay kuchunata pimanpas saqemuy,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10205.wav,excluded,Chhulliy,chhulliy,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10206.wav,excluded,P’enqachiy,p’enqachiy,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10207.wav,excluded,Wakin warmikuna rimashan,wakin warmikuna rimashan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10208.wav,emergency,Willakuy,willakuy,NA,other,train,1,
Quechua,quechua,audios/10209.wav,emergency,Mancharikuypunin imaynata runakuna wak runakunata saruspa kusisqa kanku.,mancharikuypunin imaynata runakuna wak runakunata saruspa kusisqa kanku.,NA,other,train,1,
Quechua,quechua,audios/10210.wav,excluded,Awichuyqa ch’umpi kuchuyuqmi  kasharqan,awichuyqa ch’umpi kuchuyuqmi kasharqan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10211.wav,excluded,T’ika wiñashan,t’ika wiñashan,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10212.wav,excluded,Yuraq palomaqa chaypin kashan,yuraq palomaqa chaypin kashan,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10213.wav,excluded,Sapallay wasita ruwani,sapallay wasita ruwani,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10214.wav,emergency,"Asia hatun k´iruyuq karan, ch´umpi yawaryasqa llapan kurpunpi.","asia hatun k ́iruyuq karan, ch ́umpi yawaryasqa llapan kurpunpi.",NA,other,train,1,
Quechua,quechua,audios/10215.wav,excluded,Killachay p’unchawmanta ch’askachay p´unchawkama llank’ani,killachay p’unchawmanta ch’askachay p ́unchawkama llank’ani,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10216.wav,excluded,Ukyay,ukyay,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10217.wav,excluded,T’urupi allankichis,t’urupi allankichis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10218.wav,excluded,Pachaq chikusqankuna,pachaq chikusqankuna,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10219.wav,excluded,Killachay p'unchawpin Pisaq llaqtapi qhatuykuna apakun,killachay p'unchawpin pisaq llaqtapi qhatuykuna apakun,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10220.wav,emergency,P'achaykiwan churakuy,p'achaykiwan churakuy,NA,other,train,1,
Quechua,quechua,audios/10221.wav,excluded,Chay wallpata caldopaq phurucharusaq,chay wallpata caldopaq phurucharusaq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10222.wav,excluded,Wakaypaqmi kay q’achu,wakaypaqmi kay q’achu,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10223.wav,excluded,Marioqa sarata chakranchispi tarpun,marioqa sarata chakranchispi tarpun,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10224.wav,excluded,Huk payacha wirullata hanch'uq,huk payacha wirullata hanch'uq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10225.wav,emergency,"Nanaypa ruwasqanmi kani, huk k´iri kicharisqa manan allinchu kanman.","nanaypa ruwasqanmi kani, huk k ́iri kicharisqa manan allinchu kanman.",NA,other,test,1,
Quechua,quechua,audios/10226.wav,excluded,Warmi qharikuna llank’anku,warmi qharikuna llank’anku,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10227.wav,excluded,Wasimasi,wasimasi,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10228.wav,excluded,Pusaq killayuq wawaqa lat’akachanñan,pusaq killayuq wawaqa lat’akachanñan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10229.wav,excluded,Mesa patapi tiyakushan,mesa patapi tiyakushan,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10230.wav,excluded,Raúl riman ichaqa Rodolfo takin.,raúl riman ichaqa rodolfo takin.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10231.wav,excluded,Q’ellachay,q’ellachay,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10232.wav,emergency,Mancharikuypunin imaynata runakuna wak runakunata saruspa kusisqa kanku.,mancharikuypunin imaynata runakuna wak runakunata saruspa kusisqa kanku.,NA,other,test,1,
Quechua,quechua,audios/10233.wav,excluded,Ninkun: Warmakuna machulata uyarispankuqa anchatas asikusqaku,ninkun: warmakuna machulata uyarispankuqa anchatas asikusqaku,NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/10234.wav,emergency,Llamata aysaspa llaqtata riy,llamata aysaspa llaqtata riy,NA,other,test,1,
Quechua,quechua,audios/10235.wav,emergency,Raymi,raymi,NA,other,train,1,
Quechua,quechua,audios/10236.wav,excluded,Qasashanpunin,qasashanpunin,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10237.wav,excluded,Nishu,nishu,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10238.wav,emergency,Chay khuchiqa nishu wirallañan,chay khuchiqa nishu wirallañan,NA,other,dev,1,
Quechua,quechua,audios/10239.wav,emergency,Ama moqonpi sirasqa waraykitaqa apaychu,ama moqonpi sirasqa waraykitaqa apaychu,NA,other,dev,1,
Quechua,quechua,audios/10240.wav,emergency,Puna runakunaqa llama kunkamanta husut´ayuqmi puriranku,puna runakunaqa llama kunkamanta husut ́ayuqmi puriranku,NA,other,train,1,
Quechua,quechua,audios/10241.wav,excluded,Lliw llaqtan paqarin huñunakuymanqa rinan,lliw llaqtan paqarin huñunakuymanqa rinan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10242.wav,emergency,Paymi lampayta hap'ishan,paymi lampayta hap'ishan,NA,other,train,1,
Quechua,quechua,audios/10243.wav,excluded,Sumaqllata yarqha patanta mana pukllaspalla hamunqa mana urmaykunapaq,sumaqllata yarqha patanta mana pukllaspalla hamunqa mana urmaykunapaq,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10244.wav,excluded,Kaqninchiskunamanta yachasunchis,kaqninchiskunamanta yachasunchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10245.wav,excluded,Chiwchikunataqa mikhuchispan uywanku,chiwchikunataqa mikhuchispan uywanku,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10246.wav,excluded,Qankuna turaykichiswan asirankichis,qankuna turaykichiswan asirankichis,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10247.wav,emergency,"Maqay, t´ipiy chaykunawanmi wawakunata uywaranku.","maqay, t ́ipiy chaykunawanmi wawakunata uywaranku.",NA,other,train,1,
Quechua,quechua,audios/10248.wav,excluded,Tarpuy,tarpuy,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10249.wav,excluded,Ch’uya,ch’uya,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10250.wav,excluded,Rakhu p’achaqa chirimanta kurkunchista hark’an,rakhu p’achaqa chirimanta kurkunchista hark’an,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10251.wav,excluded,Paqarinmi sunkhaytaqa rutukusaq,paqarinmi sunkhaytaqa rutukusaq,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10252.wav,excluded,Kuraq wawqeykiman kay qhelqata aparuy,kuraq wawqeykiman kay qhelqata aparuy,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10253.wav,excluded,Kay lisas chupichaqa mishk’ipuni kasqa,kay lisas chupichaqa mishk’ipuni kasqa,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10254.wav,excluded,Sapa hatun sasachaykuna manas sasa ch´uyanchaychu yaqa llapanqa manan cheqaqchu.,sapa hatun sasachaykuna manas sasa ch ́uyanchaychu yaqa llapanqa manan cheqaqchu.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10255.wav,excluded,"Rodolfo, Raulpiwan takishanku","rodolfo, raulpiwan takishanku",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10256.wav,excluded,Waqaychasqa t'antaqa ch´akinmi,waqaychasqa t'antaqa ch ́akinmi,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10257.wav,emergency,"¡Wañuy, saqraq sutinpi llapan nina pacha, ñakayki!","¡wañuy, saqraq sutinpi llapan nina pacha, ñakayki!",NA,other,test,1,
Quechua,quechua,audios/10258.wav,emergency,Purun runaqa manam napaykukuytapas yachanchu,purun runaqa manam napaykukuytapas yachanchu,NA,other,test,1,
Quechua,quechua,audios/10259.wav,emergency,Taytanmi willawaran,taytanmi willawaran,NA,other,train,1,
Quechua,quechua,audios/10260.wav,excluded,Wawayrayku wayk´uni,wawayrayku wayk ́uni,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10261.wav,emergency,"T'urumanta q'opatan ruwasharani, paran hark'aruwanku","t'urumanta q'opatan ruwasharani, paran hark'aruwanku",NA,other,train,1,
Quechua,quechua,audios/10262.wav,excluded,"Waskhakunata mañariway, sach’akunatan wit'usaq.","waskhakunata mañariway, sach’akunatan wit'usaq.",NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10263.wav,excluded,Uwihakunaqa pampapi kasharqanku,uwihakunaqa pampapi kasharqanku,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10264.wav,excluded,Mishk’ichay,mishk’ichay,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10265.wav,excluded,Tapuy,tapuy,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10266.wav,excluded,Rit’ipi pukllanchis,rit’ipi pukllanchis,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10267.wav,excluded,Papakunata wayk'usunchis,papakunata wayk'usunchis,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10268.wav,emergency,Lloqsiy,lloqsiy,NA,other,test,1,
Quechua,quechua,audios/10269.wav,excluded,Teqsimuyuta sapa p´unchay qhaway chayraqchus qhawashawaqhina,teqsimuyuta sapa p ́unchay qhaway chayraqchus qhawashawaqhina,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10270.wav,excluded,K'anchayay,k'anchayay,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10271.wav,excluded,Sasachaykunkin imaymana tramitikunapaq,sasachaykunkin imaymana tramitikunapaq,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10272.wav,emergency,"Kunan p'unchawqa manan kicharayanchu, hatun p´unchawmi.","kunan p'unchawqa manan kicharayanchu, hatun p ́unchawmi.",NA,other,test,1,
Quechua,quechua,audios/10273.wav,excluded,Awki,awki,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10274.wav,emergency,Huchachaq,huchachaq,NA,other,dev,1,
Quechua,quechua,audios/10275.wav,excluded,Wist´u,wist ́u,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10276.wav,excluded,Tayta,tayta,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10277.wav,emergency,Qhopo,qhopo,NA,other,train,1,
Quechua,quechua,audios/10278.wav,excluded,Qan Lima llaqtapi kashanki,qan lima llaqtapi kashanki,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10279.wav,excluded,"Chirimantapas, ruphaymantapas chhulli onqoyqa hap’illawanchismi.","chirimantapas, ruphaymantapas chhulli onqoyqa hap’illawanchismi.",NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10280.wav,excluded,Imapas aynillan,imapas aynillan,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10281.wav,excluded,Kikiy yachay wasita rini,kikiy yachay wasita rini,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10282.wav,excluded,¡Maqanakuymanta mana allin kawsaymanta ayqekuyqa ancha sumaqpunin!,¡maqanakuymanta mana allin kawsaymanta ayqekuyqa ancha sumaqpunin!,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10283.wav,excluded,Alqokunataqa washkhawanmi seq'ona,alqokunataqa washkhawanmi seq'ona,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10284.wav,excluded,¿Hayk´a tawa k'uchukuna tatkiyuqtaq kay hallp´a?,¿hayk ́a tawa k'uchukuna tatkiyuqtaq kay hallp ́a?,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10285.wav,excluded,Ninri,ninri,NA,other,dev,0,non_canonical_emotion_label
Quechua,quechua,audios/10286.wav,excluded,Ch’arwi,ch’arwi,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10287.wav,excluded,Wasi wasiman hamunki,wasi wasiman hamunki,NA,other,test,0,non_canonical_emotion_label
Quechua,quechua,audios/10288.wav,emergency,Qanraykun ñak'ariran,qanraykun ñak'ariran,NA,other,train,1,
Quechua,quechua,audios/10289.wav,emergency,Sapallanmi chay runaqa waqtuta ukyarapusqa,sapallanmi chay runaqa waqtuta ukyarapusqa,NA,other,test,1,
Quechua,quechua,audios/10290.wav,emergency,"Andrés, haqay puñunapi puñumuy","andrés, haqay puñunapi puñumuy",NA,other,train,1,
Quechua,quechua,audios/10291.wav,excluded,Huk p’unchaw chinkachisqay warak’ataqa tariruniñan.,huk p’unchaw chinkachisqay warak’ataqa tariruniñan.,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10292.wav,excluded,Alaqha,alaqha,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10293.wav,excluded,Ukyay,ukyay,NA,other,train,0,non_canonical_emotion_label
Quechua,quechua,audios/10294.wav,excluded,Sichus runa mana ayllunwan unay kan chayqa manan allin runachu kan.,sichus runa mana ayllunwan unay kan chayqa manan allin runachu kan.,NA,other,train,0,non_canonical_emotion_label
